customer_id,rfm_score
7128-GGCNO,322
7129-ACFOG,343
7129-AZJDE,345
7129-CAKJW,444
7130-CTCUS,344
7130-VTEWQ,344
7130-YXBRO,222
7131-ZQZNK,553
7133-VBDCG,322
7134-HBPBS,122
7134-MJPDY,322
7136-IHZJA,322
7136-RVDTZ,122
7137-NAXML,544
7137-RYLPP,222
7138-GIRSH,355
7139-JZFVG,122
7140-ADSMJ,122
7142-HVGBG,122
7143-BQIBA,344
7145-FEJWU,555
7147-AYBAA,322
7148-XZPHA,222
7153-CHRBV,222
7153-OANIO,122
7156-MHUGY,345
7156-MXBJE,222
7157-SMCFK,222
7159-FVYPK,555
7159-NOKYQ,553
7161-DFHUF,455
7162-WPHPM,555
7163-OCEQI,355
7164-BPTUT,444
7167-PCEYD,555
7168-HDQHG,222
7169-YWAMK,554
7173-TETGO,322
7175-NTIXE,455
7176-WIONM,553
7176-WRTNX,222
7180-PISOG,122
7181-BQYBV,344
7181-OQCUT,555
7182-OVLBJ,545
7184-LRUUR,122
7188-CBBBA,322
7190-XHTWJ,122
7191-ADRGF,322
7196-LIWRH,122
7197-VOJMM,344
7198-GLXTC,444
7203-OYKCT,555
7205-BAIAD,455
7206-GZCDC,344
7206-PQBBZ,454
7207-RMRDB,122
7208-PSIHR,344
7209-JCUDS,122
7216-EWTRS,345
7216-KAOID,222
7217-JYHOQ,453
7218-HKQFK,222
7219-TLZHO,555
7225-CBZPL,122
7225-IILWY,555
7228-OMTPN,222
7228-PAQPD,555
7233-DRTRF,345
7233-IOQNP,543
7233-PAHHL,122
7234-FECYN,222
7234-KMNRQ,544
7235-NXZCP,122
7239-HZZCX,443
7240-ETPTR,222
7240-FQLHE,222
7241-AJHFS,343
7242-EDTYC,344
7242-QZLXF,222
7243-LCGGZ,455
7244-KXYZN,344
7244-QWYHG,122
7245-JMTTQ,122
7245-NIIWQ,543
7246-ZGQDF,443
7247-XOZPB,555
7248-VZQLC,222
7249-WBIYX,343
7250-EQKIY,122
7251-LJBQN,322
7251-XFOIL,343
7252-NTGSS,222
7253-UVNDW,122
7254-IQWOZ,222
7255-SSFBC,455
7266-GSSJX,543
7267-FRMJW,322
7268-IGMFD,345
7268-WNTCP,554
7269-JISCY,343
7270-BDIOA,322
7271-AJDTL,544
7272-QDCKA,345
7273-TEFQD,222
7274-CGTOD,555
7274-RTAPZ,122
7277-KAMWT,555
7277-OZCGZ,555
7278-CKDNC,444
7279-BUYWN,345
7279-NMVJC,122
7284-BUYEC,222
7284-ZZLOH,445
7285-KLOTR,555
7291-CDTMJ,544
7293-LSCDV,454
7294-TMAOP,343
7295-JOMMD,222
7296-PIXQY,222
7297-DVYGA,122
7298-IZWLY,554
7299-GNVPL,355
7301-ABVAD,345
7302-ZHMHP,222
7305-ZWMAJ,455
7306-YDSOI,222
7310-EGVHZ,222
7311-MQJCH,555
7312-XSBAT,555
7314-OXENN,122
7315-WYOAW,455
7317-GGVPB,122
7318-EIVKO,345
7319-VENRZ,344
7319-ZNRTR,222
7321-KKSDU,455
7321-PKUYW,122
7321-VGNKU,345
7321-ZNSLA,555
7322-OCWHC,222
7325-ENZFI,553
7326-RIGQZ,222
7328-OWMOM,543
7328-ZJAJO,445
7330-WZLNC,122
7336-RLLRH,545
7337-CINUD,455
7338-ERIVA,222
7339-POGZN,553
7340-KEFQE,555
7341-LXCAF,122
7343-EOBEU,554
7346-MEDWM,222
7349-ALMUX,443
7351-KYHQH,555
7351-MHQVU,222
7353-YOWFP,222
7354-OIJLX,555
7356-AYNJP,455
7356-IWLFW,222
7359-PTSXY,122
7359-SSBJK,222
7359-WWYJV,454
7361-YPXFS,443
7363-QTBIW,343
7365-BVCJH,455
7369-TRPFD,555
7375-WMVMT,543
7377-DMMRI,122
7379-FNIUJ,455
7379-POKDZ,122
7382-DFJTU,122
7384-GHBPI,122
7389-KBFIT,543
7392-YYPYJ,555
7394-FKDNK,322
7394-LWLYN,453
7395-IGJOS,122
7395-XWZOY,122
7396-VJUZB,354
7398-HPYZQ,344
7398-LXGYX,444
7398-SKNQZ,122
7399-QHBJS,445
7401-JIXNM,555
7401-RUBNK,122
7402-EYFXX,455
7402-PWYJJ,222
7404-JLKQG,344
7407-SUJIZ,222
7408-OFWXJ,122
7409-JURKQ,122
7409-KIUTL,122
7410-KTVFV,122
7410-OIEDU,344
7410-YTJIK,122
7416-CKTEP,222
7421-ZLUPA,553
7422-WNBTY,555
7426-GSWPO,322
7426-RHZGU,555
7426-WEIJX,322
7427-AUFPY,344
7432-FFVAR,322
7434-SHXLS,122
7435-ZNUYY,222
7439-DKZTW,443
7442-YGZFK,122
7445-WMRBW,555
7446-KQISO,445
7446-SFAOA,544
7446-YPODE,555
7449-HVPIV,444
7450-NWRTR,122
7452-FOLON,322
7459-IMVYU,444
7459-RRWQZ,122
7460-ITWWP,122
7463-IFMQU,222
7465-ZZRVX,555
7469-LKBCI,553
7470-DYNOE,554
7470-MCQTK,222
7471-MQPOS,322
7471-WNSUF,445
7472-EQOAV,343
7473-ZBDSN,343
7479-NITWS,222
7480-QNVZJ,122
7480-SPLEF,544
7481-ATQQS,344
7483-IQWIB,455
7486-KSRVI,344
7488-MXJIV,222
7492-TAFJD,222
7493-GVFIO,555
7493-TPUWZ,222
7495-OOKFY,222
7501-IWUNG,443
7501-VTYLJ,444
7502-BNYGS,344
7503-EPSZW,344
7503-MIOGA,222
7503-QQRVF,222
7503-ZGUZJ,455
7504-UWHNB,322
7508-DQAKK,222
7508-KBIMB,345
7508-MYBOG,222
7508-SMHXL,555
7511-YMXVQ,222
7515-LODFU,343
7516-GMHUV,343
7517-LDMPS,545
7517-SAWMO,122
7519-JTWQH,355
7520-HQWJU,222
7521-AFHAB,122
7521-YXVZY,455
7524-VRLPL,122
7526-BEZQB,343
7526-IVLYU,345
7527-QNRUS,543
7529-ZDFXI,543
7530-HDYDS,222
7531-GQHME,454
7534-BFESC,122
7537-CBQUZ,222
7537-RBWEA,455
7538-GWHML,522
7541-YLXCL,222
7542-CYDDM,445
7544-ZVIKX,322
7547-EKNFS,122
7548-SEPYI,222
7549-MYGPK,344
7550-WIQVA,555
7551-DACSP,322
7551-JOHTI,122
7552-KEYGT,543
7554-AKDQF,454
7554-NEWDD,554
7558-IMLMT,444
7560-QJAVJ,222
7560-QRBXH,222
7562-GSUHK,344
7562-UXTPG,454
7563-BIUPC,122
7564-GHCVB,555
7566-DSRLQ,122
7567-ECMCM,444
7568-PODML,222
7569-NMZYQ,444
7570-WELNY,222
7571-YXDAD,122
7572-KPVKK,222
7576-ASEJU,222
7576-JMYWV,555
7576-OYWBN,343
7577-SWIFR,553
7579-KKLOE,345
7579-OOPEC,222
7580-UGXNC,122
7581-EBBOU,555
7586-ZATGZ,544
7587-AOVVU,122
7587-RZNME,543
7590-VHVEG,222
7593-JNWRU,122
7593-XFKDI,222
7594-LZNWR,345
7594-RQHXR,343
7595-EHCDL,555
7595-EUIVN,122
7596-IIWYC,122
7596-LDUXP,554
7596-ZYWBB,555
7598-UAASY,222
7599-FKVXZ,122
7599-NTMDP,222
7601-DHFWZ,344
7601-GNDYK,344
7601-WFVZV,354
7602-DBTOU,443
7602-MVRMB,545
7603-USHJS,122
7605-BDWDC,543
7605-SNLQG,122
7606-BPHHN,122
7607-QKKTJ,122
7608-RGIRO,553
7609-NRNCA,543
7609-YBPXG,545
7610-TVOPG,545
7611-YKYTC,343
7613-LLQFO,122
7614-QVWQL,222
7615-ESMYF,122
7617-EYGLW,343
7619-ODSGN,122
7619-PLRLP,122
7621-VPNET,455
7622-FWGEW,222
7622-NXQZR,543
7623-HKYRK,444
7623-TRNQN,122
7625-XCQRH,122
7627-JKIAZ,122
7629-WFGLW,354
7629-WIXZF,343
7632-MNYOY,222
7632-YUTXB,455
7633-MVPUY,343
7634-HLQJR,354
7634-WSWDB,222
7636-OWBPG,455
7636-PEPNS,545
7636-XUHWW,555
7638-QVMVY,222
7639-LIAYI,553
7639-OPLNG,554
7639-SUPCW,122
7641-EUYET,344
7641-TQFHN,444
7643-RCHXS,555
7644-OMVMY,122
7647-GYYKX,443
7649-PHJVR,222
7649-SIJJF,555
7654-YWJUF,444
7657-DYEPJ,344
7658-UYUQS,544
7660-HDPJV,122
7661-CPURM,122
7663-CUXZB,455
7663-RGWBC,122
7663-YJHSN,543
7663-ZTEGJ,445
7665-NKLAV,222
7665-TOALD,122
7665-VIGUD,122
7666-WKRON,122
7668-XCFYV,545
7669-LCRSD,454
7670-ZBPOQ,555
7672-VFMXZ,445
7673-BQGKU,222
7673-LPRNY,554
7674-YTAFD,455
7675-OZCZG,122
7677-SJJJK,222
7682-AZNDK,453
7683-CBDKJ,222
7684-XSZIY,543
7688-AWMDX,445
7690-KPNCU,222
7691-KGKGP,453
7691-XVTZH,122
7693-LCKZL,122
7693-QPEFS,555
7694-VLBWQ,343
7695-PKLCZ,443
7696-AMHOD,555
7696-CFTAT,222
7698-YFGEZ,122
7703-ZEKEF,344
7706-DZNKK,122
7706-YLMQA,322
7707-PYBBH,555
7710-JSYOA,344
7711-GQBZC,455
7711-YIJWC,453
7714-YXSMB,555
7716-YTYHG,222
7717-BICXI,445
7718-RXDGG,222
7718-UPSKJ,344
7721-DVEKZ,555
7721-JXEAW,322
7722-CVFXN,543
7722-VJRQD,455
7727-SHVZV,455
7729-JTEEC,544
7729-XBTWX,222
7730-CLDSV,453
7730-IUTDZ,122
7733-UDMTP,343
7734-DBOAI,444
7739-LAXOG,222
7740-BTPUX,453
7740-KKCXF,344
7742-MYPGI,353
7743-EXURX,222
7746-AWNQW,343
7746-QYVCO,222
7748-UMTRK,455
7750-EYXWZ,544
7752-XUSCI,122
7753-USQYQ,455
7754-IXRMC,343
7758-UJWYS,343
7758-XKCBS,122
7760-OYPDY,122
7762-ONLJY,322
7762-URZQH,222
7764-BDPEE,455
7765-LWVVH,444
7766-CLTIC,343
7767-UXAGJ,343
7771-CFQRQ,222
7771-ZONAT,444
7774-OJSXI,222
7776-QGYJC,222
7776-QWNFX,345
7777-UNYHB,554
7779-LGOVN,543
7779-ORAEL,455
7780-OTDSO,222
7781-EWARA,455
7781-HVGMK,545
7783-YKGDV,322
7785-RDVIG,122
7786-WBJYI,122
7787-BNTZM,222
7789-CRUVC,222
7789-HKSBS,445
7794-JASDG,222
7795-CFOCW,545
7797-EJMDP,444
7798-JVXYM,222
7799-DSEWS,222
7799-LGRDP,455
7801-CEDNV,455
7801-KICAO,122
7802-EFKNY,322
7803-XOCCZ,222
7808-DVWEP,222
7811-JIVPF,345
7812-FZHPE,322
7813-TKCVO,443
7813-ZGGAW,444
7814-LEEVE,222
7815-PDTHL,322
7816-VGHTO,454
7817-BOQPW,122
7817-OMJNA,222
7820-ZYGNY,553
7821-DPRQE,344
7823-JSOAG,122
7824-PANSQ,345
7825-ECJRF,122
7825-GKXMW,222
7826-VVKWT,345
7831-QGOXH,222
7833-PKIHD,544
7838-LAZFO,122
7839-NUIAA,343
7839-QRKXN,122
7841-FCRQD,343
7841-TZDMQ,343
7845-URHJN,343
7850-THJMU,122
7850-VWJUU,555
7851-FLGGQ,222
7851-WZEKY,122
7852-LECYP,122
7853-GVUDZ,122
7853-OETYL,222
7853-WNZSY,122
7854-EDSSA,222
7854-EKTJL,222
7854-FOKSF,344
7855-DIWPO,444
7856-GANIL,445
7858-GTZSP,354
7860-KSUGX,453
7860-UXCRM,122
7861-UVUFT,443
7868-BGSZA,122
7868-TMWMZ,443
7869-ZYDST,543
7872-BAAZR,353
7872-RDDLZ,555
7873-CVMAW,455
7874-ECPQJ,455
7876-AEHIG,222
7876-BEUTG,322
7876-DNYAP,343
7878-JGDKK,222
7878-RTCZG,122
7879-CGSFV,353
7880-XSOJX,454
7881-EVUAD,122
7881-INRLC,443
7883-ROJOC,355
7890-VYYWG,122
7892-POOKP,222
7892-QVYKW,322
7893-IXHRQ,222
7895-VONWT,445
7898-PDWQE,453
7901-HXJVA,122
7901-IIDQV,222
7901-TBKJX,222
7903-CMPEY,222
7905-NJMXS,443
7905-TVXTA,455
7908-QCBCA,222
7909-FIOIY,445
7912-SYRQT,122
7916-VCCPB,545
7919-ZODZZ,443
7921-BEPCI,222
7921-LMDFQ,455
7923-IYJWY,344
7924-GJZFI,222
7925-PNRGI,122
7926-IJOOU,345
7927-AUXBZ,122
7928-VJYAB,544
7929-DMBCV,122
7929-SKFGK,553
7931-PXHFC,122
7932-WPTDS,222
7938-OUHIO,222
7940-UQQUG,553
7941-RCJOW,445
7943-RQCHR,322
7945-HLKEA,443
7945-PRBVF,322
7950-XWOVN,545
7951-QKZPL,343
7951-VRDVK,444
7952-OBOYL,455
7954-MLBUN,455
7956-XQWGU,222
7957-RYHQD,222
7963-GQRMY,122
7963-SHNDT,322
7964-VEXDG,554
7964-YESJC,222
7964-ZRKKG,344
7966-YOTQW,122
7967-HYCDE,454
7968-QUXNS,455
7969-AULMZ,122
7969-FFOWG,553
7971-HLVXI,122
7973-DZRKH,545
7975-JMZNT,555
7975-TZMLR,555
7976-CICYS,344
7977-HXJKU,222
7978-DKUQH,222
7979-CORPM,222
7980-MHFLQ,343
7982-VCELR,322
7989-AWGEH,555
7989-CHGTL,122
7989-VCQOH,555
7993-NQLJE,355
7993-PYKOF,222
7994-UYIVZ,122
7994-XIRTR,222
7995-ZHHNZ,454
7996-BPXHY,454
7996-MHXLW,222
7997-EASSD,455
7998-WNZEM,122
7998-ZLXWN,444
8000-REIQB,345
8003-EWNDZ,354
8006-PYCSW,222
8007-YYPWD,344
8008-ESFLK,122
8008-HAWED,222
8008-OTEZX,555
8010-EZLOU,344
8012-SOUDQ,222
8015-IHCGW,444
8016-NCFVO,322
8016-ZMGMO,222
8017-LXHFA,343
8017-UVSZU,222
8019-ENHXU,222
8020-BWHYL,122
8022-BECSI,555
8023-QHAIO,455
8024-XNAFQ,344
8028-PNXHQ,455
8029-XYPWT,554
8033-ATFAS,443
8033-VCZGH,455
8034-RYTVV,322
8035-BUYVG,343
8035-PWSEV,555
8039-ACLPL,222
8039-EQPIM,443
8040-MNRTF,122
8041-TMEID,122
8042-JVNFH,222
8042-RNLKO,554
8043-PNYSD,443
8044-BGWPI,122
8046-DNVTL,444
8048-DSDFQ,322
8049-WJCLQ,453
8050-DVOJX,544
8050-WYBND,543
8050-XGRVL,222
8051-HJRLT,122
8053-WWDRO,543
8058-DMYRU,555
8058-INTPH,222
8058-JMEQO,543
8059-UDZFY,455
8060-HIWJJ,444
8062-YBDOE,443
8063-GBATB,222
8063-RJYNF,122
8064-RAVOH,555
8065-BVEPF,122
8065-QBYTO,322
8065-YKXKD,343
8066-POXGX,122
8067-NIOYM,443
8069-RHUXK,545
8069-YQQAJ,344
8070-AAWZP,343
8071-SBTRN,222
8073-IJDCM,122
8075-GXIUB,345
8076-FEZKJ,555
8079-XRJRS,122
8080-DDEMJ,122
8080-POTJR,122
8082-GHXOP,122
8083-YTZES,122
8084-OIVBS,344
8085-MSNLK,343
8086-OVPWV,122
8087-LGYHQ,122
8089-UZWLX,344
8091-TTVAX,222
8092-NLTGF,455
8095-WANWK,122
8096-LOIST,345
8097-OMULG,222
8097-VBQTZ,345
8098-LLAZX,443
8098-TDCBU,555
8099-MZPUJ,553
8100-HZZLJ,555
8100-PNJMH,122
8104-OSKWT,555
8106-GWQOK,555
8107-KNCIM,122
8107-RZLNV,545
8108-UXRQN,322
8109-YUOHE,344
8111-BKVDS,554
8111-RKSPX,222
8111-SLLHI,344
8118-LSUEL,343
8118-TJAFG,455
8120-JDCAM,122
8123-QBNAZ,222
8124-NZVGJ,122
8125-QPFJD,445
8128-YVJRG,122
8129-GMVGI,544
8132-YPVBX,343
8133-ANHHJ,345
8138-EALND,222
8143-ETQTI,322
8144-DGHXP,453
8146-QQKZH,554
8148-BPLZQ,445
8148-NLEGT,122
8148-WOCMK,544
8149-AIQCG,444
8149-RSOUN,322
8150-QUDFX,444
8152-UOBNY,455
8152-VETUR,222
8155-IBNHG,522
8158-WPEZG,345
8160-HOWOX,444
8161-QYMTT,445
8164-OCKUJ,454
8165-CBKXO,122
8165-ZJRNM,453
8166-ORCHU,122
8166-ZZTFS,222
8167-GJLRN,545
8168-UQWWF,122
8169-SAEJD,222
8173-RXAYP,443
8174-LNWMW,122
8174-TBVCF,543
8178-EYZUO,122
8180-AKMJV,554
8181-YHCMF,345
8182-BJDSI,344
8182-PNAGI,344
8183-ONMXC,122
8184-WMOFI,553
8185-UPYBR,222
8189-DUKMV,344
8189-HBVRW,222
8189-XRIKE,554
8190-ZTQFB,544
8191-XWSZG,443
8194-PEEBY,344
8197-BFWVU,445
8198-RKSZG,443
8199-ZLLSA,355
8200-KLNYW,555
8200-LGKSR,222
8201-AAXCB,122
8203-XJZRC,443
8204-TIFGJ,454
8204-YJCLA,444
8205-MQUGY,222
8205-OTCHB,522
8205-VSLRB,555
8207-DMRVL,322
8207-VVMYB,553
8208-EUMTE,555
8212-CRQXP,455
8212-DJRCH,555
8213-TAZPM,344
8215-NGSPE,222
8216-AZUUZ,344
8217-QYOHV,455
8218-FFJDS,343
8219-VYBVI,122
8220-OCUFY,343
8221-EQDGL,122
8221-HVAYI,222
8224-DWCKX,443
8224-IVVPA,554
8224-KDLKN,122
8224-UAXBZ,554
8225-BTJAU,122
8226-BXGES,544
8229-BUJHX,555
8229-MYEJZ,344
8229-TNIQA,222
8231-BSWXX,544
8232-CTLKO,345
8232-UTFOZ,222
8234-GSZYK,222
8237-ULIXL,555
8241-JUIQO,444
8242-JSVBO,222
8242-PDSGJ,222
8242-SOQUO,122
8245-UMPYT,122
8246-SHFGA,222
8249-THVEC,345
8250-ZNGGW,455
8257-RZAHR,343
8258-GSTJK,222
8259-DZLIZ,555
8259-NFJTV,344
8260-NGFNY,322
8261-GWDBQ,443
8262-COGGB,444
8263-JQAIK,322
8263-OKETD,445
8263-QMNTJ,455
8265-HKSOW,344
8266-VBFQL,555
8267-KFGYD,345
8267-ZNYVZ,222
8268-YDIXR,444
8270-RKSAP,322
8272-ONJLV,122
8276-MQBYC,344
8277-RVRSV,555
8280-MQRQN,222
8285-ABVLB,555
8286-AFUYI,345
8290-YWKHZ,122
8292-FRFZQ,443
8292-ITGYJ,222
8292-TYSPY,122
8294-UIMBA,453
8295-FHIVV,122
8295-KMENE,555
8305-VHZBZ,553
8309-IEYJD,354
8309-PPCED,444
8311-UEUAB,344
8313-AFGBW,555
8313-KTIHG,443
8313-NDOIA,222
8314-DPQHL,322
8314-HTWVE,343
8316-BBQAY,222
8317-BVKSO,455
8318-LCNBW,455
8319-QBEHW,222
8325-QRPZR,555
8327-LZKAS,222
8327-WKMIE,543
8328-SKJNO,555
8329-GWVPJ,555
8329-IBCTI,344
8329-UTMVM,454
8331-ZXFOE,222
8332-OSJDW,343
8336-TAVKX,122
8337-MSSXB,122
8337-UPOAQ,222
8338-QIUNR,455
8344-WFMFH,543
8345-MVDYC,222
8347-GDTMP,345
8348-HFYIV,222
8348-JLBUG,122
8350-NYMVI,222
8356-WUAOJ,445
8357-EQXFO,443
8361-LBRDI,322
8361-LTMKD,122
8364-TRMMK,222
8372-JUXUI,122
8374-UULRV,454
8374-XGEJJ,122
8375-DKEBR,343
8375-KVTHK,222
8378-LKJAF,122
8380-MQINP,455
8380-PEFPE,343
8382-SHQEH,344
8383-SGHJU,453
8384-FZBJK,122
8387-MOJJT,354
8387-UGUSU,122
8388-DMKAE,444
8388-FYNPZ,344
8390-FESFV,555
8393-DLHGA,343
8393-JMVMB,443
8395-ETZKQ,443
8397-MVTAZ,222
8398-TBIYD,222
8399-YNDCH,343
8400-WZICQ,122
8401-EMUWF,543
8402-EIVQS,344
8402-OOOHJ,222
8404-FYDIB,443
8404-GFGCZ,322
8404-VIOMB,455
8404-VLQFB,554
8405-IGQFX,355
8406-LNMHF,554
8409-WQJUX,554
8410-BGQXN,555
8413-VONUO,554
8413-YNHNV,122
8414-MYSHR,122
8414-OOEEL,343
8417-FMLZI,122
8417-GSODA,555
8421-WZOOW,445
8429-XIBUM,322
8430-TWCBX,122
8433-WPJTV,445
8433-WXGNA,122
8434-PNQZX,554
8434-VGEQQ,122
8436-BJUMM,122
8439-LTUGF,345
8441-SHIPE,122
8443-WVPSS,345
8443-ZRDBZ,343
8444-WRIDW,222
8445-DNBAE,544
8450-JOVAH,543
8450-LUGUK,222
8450-UYIBU,455
8454-AATJP,222
8455-HIRAQ,455
8456-QDAVC,555
8457-XIGKN,345
8461-EFQYM,122
8464-EETCQ,222
8465-SBRXP,554
8466-PZBLH,222
8467-WYNSR,444
8468-EHYJA,554
8468-FZTOE,554
8469-SNFFH,122
8473-VUVJN,353
8474-UMLNT,122
8480-PPONV,444
8481-YYXWG,122
8485-GJCDN,222
8486-AYEQH,553
8490-BXHEO,353
8495-LJDFO,345
8495-PRWFH,122
8496-DMZUK,122
8496-EJAUI,222
8498-XXGWA,345
8499-BRXTD,122
8510-AWCXC,222
8510-BBWMU,544
8510-TMWYB,122
8512-WIWYV,555
8513-OLYGY,455
8514-VZHEB,455
8515-OCTJS,122
8519-IMDHU,543
8519-QJGJD,222
8532-UEFWH,122
8535-SFUTN,222
8540-ZQGEA,122
8541-QVFKM,555
8543-MSDMF,222
8544-GOQSH,555
8544-JNBOX,122
8547-NSBBO,455
8548-AWOFC,222
8550-XSXUQ,345
8552-OBVRU,122
8559-CIZFV,222
8559-WNQZS,454
8561-NMTBD,322
8562-GHPPI,555
8563-IIOXK,343
8563-OYMQY,455
8564-LDKFL,555
8565-CLBZW,122
8565-HBFNN,345
8565-WUXZU,122
8566-YPRGL,222
8570-KLJYJ,543
8571-ZCMCX,222
8573-CGOCC,222
8573-JGCZW,555
8577-QSOCG,544
8580-AECUZ,122
8580-QVLOC,344
8582-KRHPJ,545
8584-KMVXD,222
8587-XYZSF,555
8590-OHDIW,122
8590-YFFQO,544
8591-NXRCV,554
8591-TKMZH,343
8592-PLTMQ,555
8593-WHYHV,322
8595-SIZNC,122
8597-CTXVJ,455
8597-CWYHH,344
8601-QACRS,543
8603-IJWDN,122
8605-ITULD,344
8606-CIQUL,222
8606-OEGQZ,555
8608-OZTLB,122
8610-WFCJF,345
8610-ZIKJJ,322
8612-GXIDD,455
8614-VGMMV,122
8617-ENBDS,554
8619-IJNDK,222
8620-RJPZN,545
8621-MNIHH,122
8622-ZLFKO,454
8623-TMRBY,222
8623-ULFNQ,555
8624-GIOUT,345
8625-AZYZY,222
8626-PTQGE,344
8626-XHBIE,555
8627-EHGIP,343
8627-ZYGSZ,453
8628-MFKAX,554
8630-FJLIB,222
8630-QSGXK,345
8631-NBHFZ,222
8631-WUXGY,453
8631-XVRZL,555
8634-CILSZ,122
8634-MPHTR,122
8637-XJIVR,222
8639-NHQEI,444
8640-SDGKB,343
8642-GVWRF,222
8644-XLFBW,222
8644-XYTSV,344
8645-KOMJQ,355
8645-KWHJO,345
8646-JCOMS,222
8647-SDTWQ,343
8648-PFRMP,443
8650-RHRKE,122
8651-ENBZX,222
8652-YHIYU,555
8654-DHAOW,555
8659-HDIYE,454
8659-IOOPU,122
8660-BUETV,122
8661-BOYNW,454
8663-UPDGF,345
8665-UTDHZ,322
8668-KNZTI,344
8670-ERCJH,222
8670-MEFCP,543
8671-KKKOS,555
8672-OAUPW,555
8676-OOQEJ,554
8676-TRMJS,344
8677-HDZEE,555
8679-JOEVF,222
8679-LZBMD,222
8680-CGLTP,554
8681-ICONS,455
8685-WHQPW,222
8687-BAFGU,445
8690-UPCZI,343
8690-ZVLCL,553
8695-ARGXZ,555
8695-WDYEA,445
8696-JKZNU,122
8699-ASUFO,353
8701-DGLVH,222
8705-DWKTI,222
8705-WZCYL,454
8706-HRADD,555
8707-HOEDG,122
8707-RMEZH,554
8708-XPXHZ,122
8709-KRDVL,455
8710-YGLWG,122
8711-LOBKY,444
8713-IGZSO,555
8714-CTZJW,322
8714-EUHJO,222
8715-KKTFG,353
8717-VCTXJ,555
8718-PTMEZ,322
8720-RQSBJ,544
8722-NGNBH,122
8722-PRFDV,122
8725-JEDFD,445
8727-JQFHV,454
8727-XDPUD,544
8728-SKJLR,544
8731-WBBMB,455
8734-DKSTZ,222
8734-FNWVH,455
8735-DCXNF,454
8735-IJJEG,555
8735-NBLWT,445
8735-SDUFN,122
8738-JOKAR,344
8739-QOTTN,122
8739-WWKDU,222
8739-XNIKG,122
8740-CRYFY,122
8740-XLHDR,122
8741-LQOBK,544
8745-PVESG,555
8746-BFOAJ,344
8746-OQQRW,222
8747-UDCOI,222
8748-HFWBO,222
8749-CLJXC,222
8749-JMNKX,122
8749-TZYEC,554
8750-QWZAJ,122
8751-EDEKA,455
8752-GHJFU,444
8752-IMQOS,222
8752-STIVR,122
8755-IWJHN,122
8755-OGKNA,555
8756-RDDLT,455
8757-TFHHJ,544
8760-ZRHKE,222
8761-NSOBC,322
8763-KIAFH,354
8766-PAFNE,345
8769-KKTPH,553
8773-HHUOZ,222
8774-GSBUN,344
8775-CEBBJ,122
8775-ERLNB,222
8775-LHDJH,222
8777-MBMTS,222
8777-PVYGU,344
8778-LMWTJ,555
8779-QRDMV,122
8779-YIQQA,454
8780-IHCRN,555
8780-IXSTS,122
8780-RSYYU,545
8780-YRMTT,443
8782-LKFPK,545
8782-NUUOL,555
8784-CGILN,222
8785-CJSHH,555
8785-EPNCG,354
8788-DOXSU,455
8791-GFXLZ,453
8792-AOROI,345
8799-OXZMD,122
8800-JOOCF,122
8800-ZKRFW,445
8802-UNOJF,222
8805-JNRAZ,322
8806-EAGWC,122
8807-ARQET,443
8807-OPMBM,554
8808-ELEHO,343
8809-RIHDD,222
8809-XKHMD,345
8812-ZRHFP,555
8815-LMFLX,444
8816-VXNZD,122
8818-DOPVL,444
8818-XYFCQ,122
8819-IMISP,345
8819-WFGGJ,445
8819-ZBYNA,443
8821-KVZKQ,443
8821-XNHVZ,122
8822-KNBHV,122
8823-RLPWL,544
8824-RWFXJ,133
8835-VSDSE,333
8837-VVWLQ,133
8838-GPHZP,133
8840-DQLGN,133
8844-TONUD,133
8845-LWKGE,133
8847-GEOOQ,543
8849-AYPTR,443
8849-GYOKR,233
8849-PRIQJ,555
8851-RAGOV,444
8853-TZDGH,233
8854-CCVSQ,133
8857-CUPFQ,333
8859-AXJZP,233
8859-DZTGQ,333
8859-YSTWS,333
8861-HGGKB,333
8865-TNMNX,344
8868-GAGIO,345
8868-WOZGU,233
8869-LIHMK,453
8869-TORSS,333
8871-JLMHM,233
8873-GLDMH,555
8873-TMKGR,554
8874-EJNSR,545
8875-AKBYH,233
8878-HMWBV,133
8878-RYUKI,455
8879-XUAHX,133
8879-ZKJOF,445
8882-TLVRW,443
8883-ANODQ,133
8883-GRDWQ,444
8884-ADFVN,133
8884-FEEWR,455
8884-MRNSU,133
8885-QSQBX,233
8887-IPQNC,343
8894-JVDCV,445
8896-BQTTI,444
8896-RAZCR,555
8898-KASCD,233
8901-HJXTF,233
8901-UPRHR,554
8902-ZEOVF,444
8903-WMRNW,453
8903-XEBGX,133
8904-OPDCK,555
8905-IAZPF,233
8908-NMQTX,345
8908-SLFCJ,555
8909-BOLNL,233
8910-ICHIU,345
8910-LEDAG,555
8914-RBTSB,233
8915-NNTRC,555
8917-FAEMR,233
8917-SZTTJ,333
8919-FYFQZ,133
8920-NAVAY,554
8922-LIEGH,233
8922-NPKBJ,445
8929-KSWIH,343
8930-XOTDP,233
8931-GJJIQ,133
8932-CZHRQ,545
8937-RDTHP,133
8938-UMKPI,133
8942-DBMHZ,343
8943-URTMR,133
8944-AILEF,354
8945-GRKHX,233
8945-MUQUF,133
8946-BFWSG,555
8947-YRTDV,133
8949-JTMAY,233
8950-MTZNV,345
8952-WCVCD,453
8957-THMOA,345
8958-JPTRR,333
8961-QDZZJ,444
