customer_id,SeniorCitizen,Partner,Dependents,tenure_months,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,monthly_charges,total_charges,churn_label,recharge_count_30d,recharge_count_90d,total_recharge_30d,total_recharge_90d,avg_recharge_amount,days_since_last_recharge,recharge_trend,data_usage_mb_30d,data_usage_mb_90d,data_usage_trend,avg_session_mb,app_usage_rate,offers_presented,offers_accepted,offer_acceptance_rate,active_days_90d,days_since_last_activity,gender_male,internet_dsl,internet_fiber,internet_none,contract_monthly,contract_1yr,contract_2yr,payment_method_electronic_check,payment_method_mailed_check,payment_method_bank_transfer,payment_method_credit_card,preferred_channel_ussd,preferred_channel_app,preferred_channel_agent,preferred_channel_web,MultipleLines_No phone service,MultipleLines_Yes,r_score,f_score,m_score,rfm_score,rfm_segment,arpu,arpu_tier,engagement_score,declining_recharge,long_silence,low_activity,recharge_drop_flag,high_data_user,frequent_recharger,high_offer_responder,app_user,premium_customer,lifecycle_stage,churn_risk_score,ml_segment,propensity_bundle,propensity_topup,propensity_reactivation,clv_90d,clv_tier
0082-OQIQY,No,0,0,29,1,0,0,0,1,1,1,1,94.2,2607.6,0,2.0,5.0,200.0,500.0,100.0,8.0,-6.88359267844692e-16,1041.06,5130.53,1.3552348699151322,570.0588888888889,0.44,1.0,0.0,0.0,25.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,4,3,443,Loyal Customers,166.66666666666666,Bronze,0.2431111111111111,0,0,0,0,1,1,0,1,0,Active,0.0036886432208120823,High Value Active,0.005,1.0,0.005,418.6202180198489,Bronze
0083-PIVIK,No,0,0,64,1,1,1,1,1,1,0,0,81.25,5567.55,0,2.0,4.0,1000.0,3000.0,750.0,3.0,-8.780256288561946,281.72,1677.5,-0.8483326637203746,335.5,0.25,1.0,1.0,1.0,20.0,3.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,4,4,544,Champions,1000.0,Gold,0.4638888888888889,0,0,0,0,0,1,1,0,1,Active,0.005368670914322138,Price Sensitive,0.0,0.03,0.0,3110.4628450717123,Silver
0089-IIQKO,No,1,1,39,1,0,0,0,1,1,1,1,99.95,3767.4,0,0.0,1.0,0.0,500.0,500.0,86.0,0.0,3152.27,4312.9400000000005,3.1874815589069763,718.8233333333334,0.375,0.0,0.0,0.0,8.0,2.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,111,Lost Customers,166.66666666666666,Bronze,0.14805555555555555,0,1,1,1,1,0,0,1,0,Churned,0.08785650879144669,Dormant,0.0,0.0,0.015,318.4885092341922,Bronze
0093-EXYQL,Yes,0,0,40,1,0,0,0,0,1,1,1,91.55,3673.6,0,1.0,2.0,100.0,600.0,300.0,15.0,-7.017543859649123,131.5,189.9,0.11209821428571412,63.300000000000004,0.2857142857142857,0.0,0.0,0.0,14.0,11.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,3,3,433,Loyal Customers,200.0,Silver,0.14793650793650792,0,1,1,0,0,0,0,0,0,Active,0.06253261119127274,Dormant,0.0,0.0,0.01,472.6887137589971,Bronze
0093-XWZFY,No,0,0,40,1,0,1,1,0,1,1,1,104.5,4036.85,1,0.0,1.0,0.0,1000.0,1000.0,80.0,0.0,68.42,324.32,-0.7083963453056086,81.08,0.25,0.0,0.0,0.0,8.0,17.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,111,Lost Customers,333.3333333333333,Silver,0.11055555555555555,0,1,1,1,0,0,0,0,0,Churned,0.8379299640655518,Dormant,0.0,0.0,0.995,453.8390876922805,Bronze
0094-OIFMO,Yes,0,0,11,1,0,1,0,0,1,1,1,95.0,1120.3,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1557.41,25.00076923076924,778.705,0.2,0.0,0.0,0.0,5.0,34.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,111,Lost Customers,0.0,Bronze,0.08222222222222222,0,1,1,0,0,0,0,0,0,Churned,0.9810096025466919,Dormant,0.0,0.0,0.0,0.0,Bronze
0096-BXERS,No,1,0,6,1,0,0,0,0,0,0,0,50.35,314.55,0,0.0,1.0,0.0,500.0,500.0,59.0,0.0,294.3,294.3,0.0,294.3,0.2857142857142857,0.0,0.0,0.0,7.0,10.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,211,Hibernating,166.66666666666666,Bronze,0.11682539682539682,0,1,1,1,0,0,0,0,0,Lapsing,0.47039222717285156,Dormant,0.0,0.0,0.015,314.5175583559864,Bronze
0096-FCPUF,No,0,0,30,1,1,0,0,0,0,1,1,64.5,1888.45,0,0.0,1.0,0.0,500.0,500.0,79.0,0.0,600.05,817.3,2.406441048034932,272.43333333333334,0.5,1.0,0.0,0.0,6.0,12.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,111,Lost Customers,166.66666666666666,Bronze,0.17666666666666667,0,1,1,1,0,0,0,1,0,Churned,0.3581230044364929,Dormant,0.0,0.0,0.035,326.7129522834745,Bronze
0098-BOWSO,No,0,0,27,1,0,0,0,0,0,0,1,19.4,529.8,0,0.0,3.0,0.0,1200.0,400.0,56.0,12.162162162162165,0.0,11701.93,-42.49761056728389,1300.2144444444446,0.35,1.0,0.0,0.0,20.0,2.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,400.0,Silver,0.1938888888888889,0,1,0,1,0,0,0,1,0,Lapsing,0.011499923653900623,Dormant,0.0,0.0,1.0,1218.2322886558472,Bronze
0100-DUVFC,Yes,1,0,70,1,0,1,1,0,1,1,1,104.8,7308.95,0,1.0,4.0,1000.0,5000.0,1250.0,7.0,-12.939958592132497,1915.38,3607.72,2.6761317523056647,901.93,0.3,1.0,0.0,0.0,10.0,7.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,5,3,4,534,Loyal Customers,1666.6666666666667,Gold,0.13444444444444445,0,0,1,0,1,0,0,0,1,Active,0.08033106476068497,Loyal But Declining,0.0,0.0,0.0,4441.769151099439,Silver
0103-CSITQ,No,1,0,57,1,0,1,1,1,1,1,1,109.4,6252.7,0,2.0,5.0,5200.0,5800.0,1160.0,10.0,30.524642289348165,384.17,1371.24,1.9155294491189068,342.81,0.26666666666666666,0.0,0.0,0.0,15.0,10.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,4,5,445,Loyal Customers,1933.3333333333333,Platinum,0.14666666666666667,0,0,1,0,0,1,0,0,1,High Value Loyal,0.008567532524466515,Loyal But Declining,0.0,0.0,0.0,5630.52652825899,Gold
0104-PPXDV,No,1,0,58,1,0,0,1,0,0,0,0,50.3,2878.55,0,1.0,1.0,100.0,100.0,100.0,15.0,0.0,0.0,3623.31,-4.051114745518777,905.8275,0.42857142857142855,0.0,0.0,0.0,7.0,15.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,3,3,433,Loyal Customers,33.333333333333336,Bronze,0.15968253968253968,0,1,1,0,0,0,0,1,0,Active,0.048447541892528534,Rising Stars,0.0,0.005,0.0,109.17040192421301,Bronze
0106-GHRQR,No,0,0,16,1,0,1,1,0,0,1,1,71.4,1212.1,0,3.0,3.0,2500.0,2500.0,833.3333333333334,15.0,3.3783783783783408,2463.57,9548.23,1.5104486540378936,1364.032857142857,0.35294117647058826,0.0,0.0,0.0,17.0,9.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,5,5,455,Loyal Customers,833.3333333333334,Gold,0.18143790849673203,0,1,1,0,1,1,0,1,1,Active,0.006105647422373295,High Value Active,0.005,0.01,0.0,2494.5353470953123,Silver
0106-UGRDO,No,1,0,69,1,1,1,1,1,1,1,1,116.0,8182.85,0,0.0,8.0,0.0,900.0,112.5,39.0,2.701702442635086,735.88,2283.94,-0.0035207085951802666,253.7711111111111,0.1724137931034483,1.0,0.0,0.0,29.0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1,1,211,Hibernating,300.0,Silver,0.1806130268199234,0,1,0,1,0,0,0,0,0,Lapsing,0.005237179342657328,Loyal But Declining,0.0,0.005,0.98,863.2916857927438,Bronze
0107-WESLM,No,0,0,1,1,0,0,0,0,0,0,1,19.85,19.85,1,0.0,2.0,0.0,2000.0,1000.0,61.0,-3.3908251192643217e-15,893.68,2485.17,2.4451351351351307,828.39,0.42857142857142855,1.0,0.0,0.0,7.0,24.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,666.6666666666666,Silver,0.15968253968253968,0,1,1,1,0,0,0,1,0,New At-Risk,0.9280780553817749,Dormant,0.0,0.0,1.0,519.7601794145291,Bronze
0107-YHINA,No,0,1,1,1,0,0,1,0,1,1,1,99.75,99.75,1,0.0,5.0,0.0,1000.0,200.0,33.0,-2.3259867058133936e-15,0.0,329.82,0.0,329.82,0.2857142857142857,0.0,0.0,0.0,7.0,33.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,311,Hibernating,333.3333333333333,Silver,0.11682539682539682,0,1,1,1,0,0,0,0,0,New At-Risk,0.9876275062561035,Dormant,0.0,0.005,0.945,174.0982941913328,Bronze
0111-KLBQG,Yes,1,1,32,1,0,1,0,0,1,1,1,93.95,2861.45,0,2.0,5.0,1000.0,3000.0,600.0,23.0,2.3878346110343047,577.38,1147.48,-0.08116478531765776,143.435,0.4117647058823529,3.0,1.0,0.3333333333333333,17.0,6.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,4,4,344,Loyal Customers,1000.0,Gold,0.2990849673202614,0,1,1,0,0,1,1,1,1,Active,0.016690805554389954,Price Sensitive,0.0,0.055,0.995,3152.7531329862964,Silver
0112-QAWRZ,No,1,1,16,1,0,0,1,0,1,0,1,90.8,1442.2,0,4.0,8.0,17000.0,32200.0,4025.0,10.0,15.456884017447715,735.8,1696.34,2.0443155438554483,282.7233333333333,0.36363636363636365,1.0,1.0,1.0,22.0,2.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,5,5,455,Loyal Customers,10733.333333333334,Platinum,0.5068686868686869,0,0,0,0,0,1,1,1,1,High Value Loyal,0.0023908698931336403,High Value Active,0.01,0.0,0.0,31446.304194383723,Platinum
0112-QWPNC,No,1,0,49,1,1,0,1,1,1,1,0,84.35,4059.35,1,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,46.23,0.0,46.23,0.0,0.0,0.0,0.0,4.0,20.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,111,Lost Customers,0.0,Bronze,0.017777777777777778,0,1,1,0,0,0,0,0,0,Churned,0.8532009124755859,Loyal But Declining,0.0,0.0,0.0,0.0,Bronze
0114-IGABW,No,1,0,71,0,0,1,1,1,1,1,0,58.25,4145.9,0,1.0,3.0,1000.0,3100.0,1033.3333333333333,28.0,30.884676145339654,922.15,3669.6099999999997,-2.602459587614054,524.2299999999999,0.3076923076923077,0.0,0.0,0.0,13.0,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,3,4,334,Loyal Customers,1033.3333333333333,Gold,0.15008547008547007,0,1,1,0,0,0,0,1,1,Active,0.0074038757011294365,At Risk Heavyweights,0.0,0.0,0.99,3197.731986641179,Silver
0114-PEGZZ,No,0,0,33,1,0,1,1,0,1,1,0,107.55,3645.5,0,0.0,5.0,0.0,1400.0,280.0,39.0,-8.820908820908818,1368.31,1368.31,-5.427894736842093,684.155,0.1875,1.0,0.0,0.0,16.0,9.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,211,Hibernating,466.6666666666667,Silver,0.1273611111111111,0,1,1,1,1,0,0,0,0,Lapsing,0.02796708047389984,Dormant,0.005,0.0,1.0,1172.900284045925,Bronze
0114-RSRRW,No,1,0,10,1,0,0,0,0,0,0,1,19.95,187.75,0,1.0,4.0,100.0,5300.0,1325.0,6.0,-47.804878048780544,612.5,1194.53,0.6925,597.265,0.5833333333333334,1.0,1.0,1.0,12.0,0.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5,3,3,533,Loyal Customers,1766.6666666666667,Gold,0.5283333333333333,0,0,1,0,0,0,1,1,1,Active,0.023948097601532936,Price Sensitive,0.025,0.0,0.0,4800.332204441301,Silver
0115-TFERT,No,1,0,21,1,0,1,1,1,1,1,1,111.2,2317.1,1,0.0,3.0,0.0,1200.0,400.0,64.0,16.321243523316053,0.0,738.3399999999999,-5.461141924959222,246.11333333333332,0.5,0.0,0.0,0.0,8.0,33.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,111,Lost Customers,400.0,Silver,0.18555555555555556,0,1,1,1,0,0,0,1,0,Churned,0.9630662202835083,Dormant,0.0,0.0,0.995,291.3528373980939,Bronze
0117-LFRMW,No,1,1,37,0,1,1,1,0,0,0,0,40.2,1448.8,1,0.0,2.0,0.0,600.0,300.0,77.0,30.76923076923076,0.0,784.5,0.0,784.5,0.4,0.0,0.0,0.0,5.0,34.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,111,Lost Customers,200.0,Silver,0.14222222222222222,0,1,1,1,0,0,0,1,0,Churned,0.7855095267295837,At Risk Heavyweights,0.0,0.0,0.995,199.769856648542,Bronze
0118-JPNOY,Yes,0,0,26,1,1,0,0,0,1,0,1,85.8,2193.65,0,0.0,2.0,0.0,4000.0,2000.0,55.0,1.0421592654206222e-14,184.64,462.19,1.2705872193436947,115.5475,0.375,1.0,0.0,0.0,8.0,13.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,211,Hibernating,1333.3333333333333,Gold,0.14805555555555555,0,1,1,1,0,0,0,1,1,Lapsing,0.31036490201950073,Dormant,0.0,0.0,1.0,3197.6045494461146,Silver
0121-SNYRK,No,0,0,50,0,1,0,0,1,0,0,1,35.4,1748.9,0,5.0,7.0,9000.0,13000.0,1857.142857142857,0.0,-6.848861831656963,8220.53,18259.63,-8.3679970999209,1521.6358333333335,0.42857142857142855,1.0,0.0,0.0,28.0,0.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5,5,5,555,Champions,4333.333333333333,Platinum,0.253015873015873,0,0,0,0,1,1,0,1,1,High Value Loyal,0.0021040576975792646,High Value Active,0.0,0.0,0.0,13222.95448195392,Platinum
0122-OAHPZ,No,0,0,7,1,0,0,0,0,0,0,1,73.85,511.25,1,1.0,3.0,400.0,1400.0,466.6666666666667,22.0,-1.8124376454938476,0.0,1294.2799999999997,2.570255905511814,431.42666666666656,0.3,0.0,0.0,0.0,10.0,22.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,3,3,333,Loyal Customers,466.6666666666667,Silver,0.13444444444444445,0,1,1,0,0,0,0,0,0,Active,0.9623132944107056,Dormant,0.0,0.0,1.0,351.0935630065059,Bronze
0123-CRBRT,No,1,1,61,1,1,1,1,1,1,1,0,88.1,5526.75,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1800.39,2682.9,-1.2540141831553147,383.2714285714286,0.2857142857142857,0.0,0.0,0.0,14.0,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,111,Lost Customers,0.0,Bronze,0.14793650793650792,0,1,1,0,1,0,0,0,0,Churned,0.009523790329694748,Loyal But Declining,0.0,0.0,0.0,0.06495902548324356,Bronze
0125-LZQXK,No,0,0,15,1,0,0,1,1,1,1,1,101.35,1553.95,1,1.0,1.0,100.0,100.0,100.0,4.0,0.0,40.38,636.43,-3.5761785386731875,212.14333333333332,0.5,0.0,0.0,0.0,4.0,4.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,3,3,533,Loyal Customers,33.333333333333336,Bronze,0.16777777777777778,0,0,1,0,0,0,0,1,0,Active,0.9204850196838379,Loyal But Declining,0.0,0.0,0.0,36.092441757078234,Bronze
0128-MKWSG,No,0,1,26,0,1,0,0,1,0,1,0,45.8,1147.0,0,1.0,4.0,200.0,800.0,200.0,14.0,8.757409569654768e-16,2426.38,7220.35,-1.5602365554799162,902.54375,0.3684210526315789,2.0,1.0,0.5,19.0,3.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,3,3,433,Loyal Customers,266.6666666666667,Silver,0.34497076023391815,0,0,1,0,1,0,1,1,0,Active,0.003365308977663517,Price Sensitive,0.235,0.01,0.005,857.6485703904701,Bronze
0129-KPTWJ,No,1,0,72,1,0,0,1,0,1,1,1,94.65,6747.35,0,1.0,3.0,1000.0,2500.0,833.3333333333334,4.0,4.032258064516132,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,7.0,4.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,3,4,534,Loyal Customers,833.3333333333334,Gold,0.07396825396825396,0,0,1,0,0,0,0,0,1,Active,0.08578936755657196,Loyal But Declining,0.0,0.005,0.0,1883.9814025941987,Bronze
0129-QMPDR,No,1,1,44,1,0,0,0,0,0,0,1,20.5,865.05,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1758.34,-0.7101935305501823,351.668,0.46153846153846156,0.0,0.0,0.0,13.0,11.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,111,Lost Customers,0.0,Bronze,0.19623931623931623,0,1,1,0,0,0,0,1,0,Churned,0.03251926600933075,Dormant,0.0,0.0,0.0,0.07731274818968734,Bronze
0130-SXOUN,No,0,0,66,1,0,1,0,0,0,1,0,89.4,5976.9,0,0.0,2.0,0.0,1100.0,550.0,75.0,-300.00000000000074,0.0,339.86,-2.7417716535433123,113.28666666666668,0.38461538461538464,1.0,0.0,0.0,13.0,12.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,111,Lost Customers,366.6666666666667,Silver,0.17316239316239318,1,1,1,1,0,0,0,1,0,Churned,0.0547514483332634,Dormant,0.0,0.0,1.0,934.9513230428374,Bronze
0133-BMFZO,No,0,0,2,1,1,1,0,1,0,0,1,86.25,181.65,1,1.0,4.0,100.0,5100.0,1275.0,28.0,-16.98225734307439,0.0,133.99,0.0,133.99,0.36363636363636365,0.0,0.0,0.0,11.0,24.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,3,3,333,Loyal Customers,1700.0,Gold,0.15797979797979797,0,1,1,0,0,0,0,1,1,New At-Risk,0.9727264642715454,Dormant,0.0,0.0,0.995,1131.0172725855666,Bronze
0134-XWXCE,Yes,0,0,44,1,0,0,1,1,1,1,0,74.85,3268.05,0,0.0,3.0,0.0,8000.0,2666.6666666666665,54.0,-113.92405063291139,707.28,941.0899999999999,0.11196600450542617,235.27249999999998,0.25,0.0,0.0,0.0,12.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,211,Hibernating,2666.6666666666665,Platinum,0.12833333333333333,1,1,1,1,0,0,0,0,1,High Value Loyal,0.01230437308549881,Loyal But Declining,0.0,0.0,1.0,7822.997168886765,Gold
0135-NMXAP,No,0,0,12,1,0,1,0,0,1,0,1,89.75,1052.4,1,1.0,1.0,2500.0,2500.0,2500.0,15.0,0.0,0.0,435.06,0.0,435.06,0.0,0.0,0.0,0.0,2.0,15.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,3,5,435,Loyal Customers,833.3333333333334,Gold,0.008888888888888889,0,1,1,0,0,0,0,0,1,Active,0.8375874757766724,Dormant,0.0,0.0,0.01,884.7059624753555,Bronze
0136-IFMYD,Yes,1,0,69,1,0,1,1,1,1,1,1,109.95,7634.25,0,2.0,3.0,7000.0,7500.0,2500.0,15.0,5.597014925373419,0.0,532.86,-1.2693548387096747,177.62,0.45454545454545453,1.0,0.0,0.0,11.0,5.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4,4,5,445,Loyal Customers,2500.0,Platinum,0.18525252525252525,0,1,1,0,0,1,0,1,1,High Value Loyal,0.020402830094099045,Loyal But Declining,0.0,0.0,0.005,7492.572871651824,Gold
0137-OCGAB,No,0,0,1,1,0,1,0,0,0,0,1,80.2,80.2,1,0.0,1.0,0.0,500.0,500.0,55.0,0.0,388.53,1185.8,-5.046172839506174,592.9,0.25,0.0,0.0,0.0,4.0,9.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,211,Hibernating,166.66666666666666,Bronze,0.09277777777777778,0,1,1,1,0,0,0,0,0,New At-Risk,0.965339720249176,Dormant,0.0,0.0,0.01,191.21088457933007,Bronze
0137-UDEUO,No,0,0,3,1,0,0,0,0,0,0,0,19.85,63.75,1,0.0,1.0,0.0,5000.0,5000.0,47.0,0.0,673.09,5270.97,-1.0766697360343793,658.87125,0.08333333333333333,0.0,0.0,0.0,12.0,5.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,1666.6666666666667,Gold,0.07833333333333334,0,1,1,1,0,0,0,0,1,Lapsing,0.28487008810043335,Rising Stars,0.0,0.0,0.995,4525.820928219717,Silver
0139-IVFJG,No,1,0,2,1,1,1,0,0,1,0,0,90.35,190.5,0,1.0,2.0,500.0,700.0,350.0,12.0,4.166666666666667,92.47,449.11,0.6739581869290232,89.822,0.1,1.0,1.0,1.0,20.0,2.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,3,3,433,Loyal Customers,233.33333333333334,Silver,0.41888888888888887,0,0,0,0,0,0,1,0,0,New At-Risk,0.016538938507437706,Price Sensitive,0.0,0.01,0.0,565.2303454818615,Bronze
0141-YEAYS,Yes,0,0,27,1,0,1,1,0,0,0,1,86.45,2401.05,0,1.0,3.0,5000.0,11000.0,3666.6666666666665,27.0,-7.798652959943263,3539.28,7319.8,26.690273787392282,1463.96,0.29411764705882354,0.0,0.0,0.0,17.0,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,3,5,335,Loyal Customers,3666.6666666666665,Platinum,0.16379084967320262,0,1,1,0,1,0,0,0,1,High Value Loyal,0.00977008230984211,High Value Active,0.0,0.0,0.985,10841.507991838092,Gold
0142-GVYSN,No,0,0,26,1,0,0,0,0,0,0,1,20.3,511.25,0,0.0,2.0,0.0,10000.0,5000.0,38.0,7.137869785832692e-14,564.17,2189.84,-5.8031035366478765,729.9466666666667,0.3,0.0,0.0,0.0,10.0,20.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,3333.3333333333335,Platinum,0.13444444444444445,0,1,1,1,0,0,0,0,1,High Value Loyal,0.2833821177482605,Dormant,0.0,0.0,1.0,5132.294636967313,Silver
0147-ESWWR,Yes,1,0,39,1,0,0,0,1,1,1,1,101.25,3949.15,0,0.0,2.0,0.0,1500.0,750.0,43.0,12.5,718.67,718.67,0.0,718.67,0.25,0.0,0.0,0.0,8.0,4.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,211,Hibernating,500.0,Silver,0.11055555555555555,0,1,1,1,0,0,0,0,0,Lapsing,0.3253883123397827,Dormant,0.0,0.0,1.0,1217.8391393163333,Bronze
0148-DCDOS,No,0,0,25,1,0,0,0,0,1,1,1,94.7,2362.1,1,0.0,1.0,0.0,1000.0,1000.0,82.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.0,5.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,111,Lost Customers,333.3333333333333,Silver,0.12666666666666665,0,1,1,1,0,0,0,1,0,Churned,0.7145664691925049,Dormant,0.0,0.0,0.995,516.5912256248816,Bronze
0151-ONTOV,No,0,0,1,1,0,0,0,0,0,0,0,70.9,70.9,1,0.0,1.0,0.0,500.0,500.0,52.0,0.0,0.0,1028.01,0.0,1028.01,0.4,1.0,0.0,0.0,5.0,18.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,166.66666666666666,Bronze,0.14222222222222222,0,1,1,1,0,0,0,1,0,New At-Risk,0.9477285742759705,Dormant,0.0,0.0,0.005,109.81820548124833,Bronze
0156-FVPTA,No,1,0,22,1,1,0,0,1,0,0,1,54.2,1152.7,1,0.0,1.0,0.0,5000.0,5000.0,55.0,0.0,0.0,1471.0,-21.05599999999999,735.5,0.2,0.0,0.0,0.0,5.0,41.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,211,Hibernating,1666.6666666666667,Gold,0.08222222222222222,0,1,1,1,0,0,0,0,1,Lapsing,0.9177512526512146,Dormant,0.0,0.0,1.0,1461.2862803125947,Bronze
0164-APGRB,No,0,0,72,1,1,1,1,1,1,1,1,114.9,8496.7,0,2.0,3.0,2500.0,3000.0,1000.0,12.0,7.243684992570573,395.22,624.23,-2.0860000000000047,208.07666666666668,0.1,0.0,0.0,0.0,10.0,6.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,4,5,445,Loyal Customers,1000.0,Gold,0.07444444444444445,0,0,1,0,0,1,0,0,1,Active,0.02663791924715042,Loyal But Declining,0.0,0.015,0.0,3005.640829530773,Silver
0164-XAIRP,No,0,0,24,1,0,0,0,0,0,0,1,19.55,470.2,0,2.0,3.0,200.0,5200.0,1733.3333333333333,8.0,-143.74460742018977,1805.6399999999999,4892.0599999999995,1.4630120955416783,815.3433333333332,0.4,1.0,0.0,0.0,15.0,8.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4,3,443,Loyal Customers,1733.3333333333333,Gold,0.18666666666666665,1,0,1,0,1,1,0,1,1,Active,0.01156048197299242,Rising Stars,0.0,0.005,0.005,5218.611601126929,Silver
0168-XZKBB,No,1,0,19,1,0,0,0,0,1,0,1,86.85,1564.4,0,1.0,6.0,100.0,6100.0,1016.6666666666666,13.0,-15.024535479958075,405.01,3907.7799999999997,-9.361701922414388,651.2966666666666,0.23809523809523808,1.0,0.0,0.0,21.0,2.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4,3,3,433,Loyal Customers,2033.3333333333333,Platinum,0.16476190476190478,0,0,0,0,0,0,0,0,1,High Value Loyal,0.008495286107063293,Rising Stars,0.0,0.005,0.0,5573.900932615497,Silver
0174-QRVVY,No,1,1,71,1,0,0,0,0,0,0,0,25.35,1847.55,0,0.0,2.0,0.0,2000.0,1000.0,35.0,-1.1012045233880311e-13,689.31,1481.76,0.7600998141321205,148.176,0.2,1.0,1.0,1.0,15.0,4.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,1,1,311,Hibernating,666.6666666666666,Silver,0.42666666666666664,0,1,1,1,0,0,1,0,0,Lapsing,0.007714674808084965,Price Sensitive,0.0,0.0,1.0,2122.5621829531933,Silver
0177-PXBAT,Yes,1,0,33,1,1,0,1,1,1,1,1,109.9,3694.7,0,3.0,5.0,3000.0,4000.0,800.0,3.0,8.22039546767385,0.0,9863.06,-24.059167523124334,1409.0085714285713,0.21739130434782608,0.0,0.0,0.0,23.0,3.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,5,5,555,Champions,1333.3333333333333,Gold,0.16743961352657005,0,0,0,0,0,1,0,0,1,Active,0.005283393431454897,High Value Active,0.01,0.025,0.0,3983.511002054307,Silver
