customer_id,event_date,event_type,recharge_amount,data_mb_used,call_duration_minutes,channel,offer_presented,offer_accepted
0060-FUALY,2024-03-08,SMS,,,,USSD,,False
0060-FUALY,2024-03-15,CALL,,,3.1,USSD,,False
0060-FUALY,2024-03-24,RECHARGE,200.0,,,USSD,,False
0060-FUALY,2024-03-30,DATA_SESSION,,67.81,,APP,,False
0064-SUDOG,2024-01-05,DATA_SESSION,,465.27,,USSD,,False
0064-SUDOG,2024-01-09,CALL,,,4.1,USSD,,False
0064-SUDOG,2024-01-14,DATA_SESSION,,437.41,,AGENT,,False
0064-SUDOG,2024-01-16,SMS,,,,USSD,,False
0064-SUDOG,2024-01-25,DATA_SESSION,,675.5,,APP,,False
0064-SUDOG,2024-01-26,CALL,,,6.0,USSD,,False
0064-SUDOG,2024-01-30,SMS,,,,USSD,,False
0064-SUDOG,2024-02-02,RECHARGE,500.0,,,USSD,,False
0064-SUDOG,2024-02-05,RECHARGE,500.0,,,USSD,,False
0064-SUDOG,2024-02-11,DATA_SESSION,,406.39,,APP,,False
0064-SUDOG,2024-02-13,CALL,,,2.7,USSD,,False
0064-SUDOG,2024-02-17,RECHARGE,5000.0,,,AGENT,,False
0064-SUDOG,2024-02-25,DATA_SESSION,,552.25,,USSD,,False
0064-SUDOG,2024-03-06,RECHARGE,100.0,,,USSD,,False
0064-SUDOG,2024-03-08,RECHARGE,5000.0,,,APP,,False
0064-SUDOG,2024-03-10,CALL,,,10.0,AGENT,,False
0064-SUDOG,2024-03-18,SMS,,,,APP,,False
0064-SUDOG,2024-03-21,RECHARGE,500.0,,,APP,,False
0064-SUDOG,2024-03-23,DATA_SESSION,,334.51,,USSD,,False
0064-SUDOG,2024-03-29,DATA_SESSION,,381.64,,AGENT,,False
0064-YIJGF,2024-01-08,CALL,,,1.7,USSD,,False
0064-YIJGF,2024-01-10,DATA_SESSION,,303.42,,AGENT,,False
0064-YIJGF,2024-01-24,RECHARGE,500.0,,,USSD,,False
0064-YIJGF,2024-01-29,CALL,,,0.6,APP,,False
0064-YIJGF,2024-02-03,RECHARGE,1000.0,,,AGENT,,False
0064-YIJGF,2024-02-12,DATA_SESSION,,571.2,,APP,,False
0064-YIJGF,2024-02-13,DATA_SESSION,,574.75,,APP,,False
0064-YIJGF,2024-02-17,CALL,,,11.4,USSD,,False
0064-YIJGF,2024-02-26,DATA_SESSION,,336.65,,AGENT,,False
0064-YIJGF,2024-03-01,RECHARGE,500.0,,,USSD,,False
0064-YIJGF,2024-03-12,CALL,,,11.6,APP,,False
0064-YIJGF,2024-03-28,SMS,,,,USSD,,False
0067-DKWBL,2024-01-03,DATA_SESSION,,603.53,,APP,,False
0067-DKWBL,2024-01-22,SMS,,,,USSD,,False
0067-DKWBL,2024-01-30,CALL,,,2.0,APP,,False
0068-FIGTF,2024-01-01,DATA_SESSION,,99.6,,AGENT,,False
0068-FIGTF,2024-01-09,CALL,,,6.4,AGENT,,False
0068-FIGTF,2024-01-11,CALL,,,31.1,USSD,,False
0068-FIGTF,2024-01-13,RECHARGE,200.0,,,APP,,False
0068-FIGTF,2024-01-14,DATA_SESSION,,132.54,,USSD,,False
0068-FIGTF,2024-01-16,RECHARGE,200.0,,,APP,,False
0068-FIGTF,2024-01-25,RECHARGE,200.0,,,AGENT,VOICE_TOPUP_100,False
0068-FIGTF,2024-02-03,CALL,,,12.0,USSD,,False
0068-FIGTF,2024-02-06,RECHARGE,200.0,,,USSD,,False
0068-FIGTF,2024-02-07,SMS,,,,USSD,,False
0068-FIGTF,2024-03-03,CALL,,,2.5,USSD,,False
0068-FIGTF,2024-03-08,DATA_SESSION,,69.25,,USSD,,False
0068-FIGTF,2024-03-14,SMS,,,,USSD,,False
0068-FIGTF,2024-03-23,DATA_SESSION,,126.77,,USSD,,False
0068-FIGTF,2024-03-25,DATA_SESSION,,165.53,,APP,,False
0068-FIGTF,2024-03-29,CALL,,,0.5,APP,,False
0071-NDAFP,2024-01-08,SMS,,,,USSD,,False
0071-NDAFP,2024-01-13,DATA_SESSION,,735.5,,AGENT,,False
0071-NDAFP,2024-01-27,CALL,,,3.8,USSD,,False
0071-NDAFP,2024-02-08,DATA_SESSION,,791.92,,USSD,,False
0071-NDAFP,2024-02-10,DATA_SESSION,,656.77,,APP,,False
0071-NDAFP,2024-03-16,RECHARGE,100.0,,,APP,,False
0071-NDAFP,2024-03-17,DATA_SESSION,,686.19,,APP,,False
0071-NDAFP,2024-03-30,DATA_SESSION,,718.21,,AGENT,,False
0071-NDAFP,2024-03-31,RECHARGE,200.0,,,USSD,,False
0074-HDKDG,2024-01-05,SMS,,,,AGENT,,False
0074-HDKDG,2024-01-06,CALL,,,1.9,AGENT,,False
0074-HDKDG,2024-01-12,DATA_SESSION,,186.7,,USSD,,False
0074-HDKDG,2024-01-19,RECHARGE,2000.0,,,APP,,False
0074-HDKDG,2024-01-27,CALL,,,6.2,APP,,False
0074-HDKDG,2024-01-28,CALL,,,3.0,APP,,False
0074-HDKDG,2024-02-02,DATA_SESSION,,311.07,,USSD,,False
0074-HDKDG,2024-02-11,DATA_SESSION,,166.42,,USSD,,False
0074-HDKDG,2024-02-22,RECHARGE,2000.0,,,APP,,False
0074-HDKDG,2024-02-28,SMS,,,,USSD,,False
0074-HDKDG,2024-03-09,SMS,,,,AGENT,,False
0074-HDKDG,2024-03-13,CALL,,,15.9,USSD,,False
0074-HDKDG,2024-03-15,DATA_SESSION,,155.6,,USSD,,False
0074-HDKDG,2024-03-22,DATA_SESSION,,244.21,,APP,,False
0074-HDKDG,2024-03-24,DATA_SESSION,,227.36,,AGENT,,False
0074-HDKDG,2024-03-28,RECHARGE,2000.0,,,USSD,DATA_BUNDLE_5GB,True
0074-HDKDG,2024-03-30,CALL,,,5.5,APP,,False
0076-LVEPS,2024-01-07,CALL,,,1.3,APP,,False
0076-LVEPS,2024-01-18,CALL,,,3.1,USSD,,False
0076-LVEPS,2024-01-22,RECHARGE,200.0,,,AGENT,,False
0076-LVEPS,2024-01-26,CALL,,,8.4,AGENT,,False
0076-LVEPS,2024-02-10,DATA_SESSION,,308.92,,APP,,False
0076-LVEPS,2024-02-18,RECHARGE,1000.0,,,WEB,,False
0076-LVEPS,2024-02-24,DATA_SESSION,,68.51,,APP,,False
0076-LVEPS,2024-03-12,RECHARGE,500.0,,,USSD,WEEKEND_DATA,False
0076-LVEPS,2024-03-21,DATA_SESSION,,285.1,,USSD,,False
0076-LVEPS,2024-03-31,DATA_SESSION,,350.31,,USSD,,False
0078-XZMHT,2024-01-02,DATA_SESSION,,265.64,,USSD,,False
0078-XZMHT,2024-01-10,CALL,,,10.3,APP,,False
0078-XZMHT,2024-01-11,RECHARGE,5000.0,,,USSD,,False
0078-XZMHT,2024-01-24,DATA_SESSION,,242.94,,USSD,,False
0078-XZMHT,2024-01-30,CALL,,,2.0,APP,,False
0078-XZMHT,2024-02-12,DATA_SESSION,,339.85,,APP,,False
0078-XZMHT,2024-02-13,DATA_SESSION,,433.6,,WEB,,False
0078-XZMHT,2024-02-26,DATA_SESSION,,234.25,,APP,,False
0078-XZMHT,2024-02-27,DATA_SESSION,,226.6,,WEB,,False
0078-XZMHT,2024-03-03,RECHARGE,5000.0,,,APP,,False
0078-XZMHT,2024-03-04,SMS,,,,USSD,,False
0078-XZMHT,2024-03-06,SMS,,,,USSD,,False
0078-XZMHT,2024-03-31,DATA_SESSION,,354.3,,USSD,,False
0080-EMYVY,2024-02-27,SMS,,,,USSD,,False
0080-EMYVY,2024-03-04,SMS,,,,APP,,False
0080-EMYVY,2024-03-13,RECHARGE,5000.0,,,USSD,,False
0080-EMYVY,2024-03-14,RECHARGE,5000.0,,,AGENT,,False
0080-EMYVY,2024-03-15,DATA_SESSION,,690.36,,APP,,False
0080-EMYVY,2024-03-27,DATA_SESSION,,674.4,,USSD,,False
0080-OROZO,2024-01-24,RECHARGE,200.0,,,USSD,,False
0080-OROZO,2024-02-01,SMS,,,,USSD,,False
0080-OROZO,2024-02-03,DATA_SESSION,,470.68,,AGENT,,False
0080-OROZO,2024-02-21,DATA_SESSION,,155.61,,APP,,False
0080-OROZO,2024-02-23,DATA_SESSION,,299.36,,AGENT,,False
0080-OROZO,2024-02-27,DATA_SESSION,,296.72,,USSD,,False
0080-OROZO,2024-02-29,DATA_SESSION,,374.64,,APP,,False
0080-OROZO,2024-03-01,CALL,,,4.3,APP,,False
0080-OROZO,2024-03-03,DATA_SESSION,,333.04,,APP,,False
0080-OROZO,2024-03-04,RECHARGE,200.0,,,WEB,DATA_BUNDLE_5GB,False
0080-OROZO,2024-03-10,CALL,,,0.5,AGENT,,False
0080-OROZO,2024-03-19,CALL,,,2.1,APP,,False
0082-LDZUE,2024-01-04,DATA_SESSION,,347.31,,USSD,,False
0082-LDZUE,2024-01-05,DATA_SESSION,,400.68,,AGENT,,False
0082-LDZUE,2024-01-09,RECHARGE,5000.0,,,APP,,False
0082-LDZUE,2024-01-15,RECHARGE,500.0,,,USSD,,False
0082-LDZUE,2024-01-22,DATA_SESSION,,436.88,,APP,,False
0082-LDZUE,2024-01-25,DATA_SESSION,,364.74,,AGENT,,False
0082-LDZUE,2024-01-27,DATA_SESSION,,298.01,,USSD,,False
0082-LDZUE,2024-01-29,DATA_SESSION,,337.62,,APP,,False
0082-LDZUE,2024-01-30,DATA_SESSION,,491.18,,USSD,,False
0082-LDZUE,2024-02-03,RECHARGE,5000.0,,,USSD,,False
0082-LDZUE,2024-02-04,DATA_SESSION,,400.01,,APP,,False
0082-LDZUE,2024-02-05,DATA_SESSION,,273.61,,APP,,False
0082-LDZUE,2024-02-06,DATA_SESSION,,363.73,,APP,,False
0082-LDZUE,2024-02-09,CALL,,,2.4,USSD,,False
0082-LDZUE,2024-02-12,RECHARGE,5000.0,,,USSD,,False
0082-LDZUE,2024-02-13,CALL,,,3.4,USSD,,False
0082-LDZUE,2024-02-18,SMS,,,,USSD,,False
0082-LDZUE,2024-02-21,CALL,,,12.4,APP,,False
0082-LDZUE,2024-02-25,DATA_SESSION,,394.12,,USSD,,False
0082-LDZUE,2024-02-29,CALL,,,9.4,WEB,,False
0082-LDZUE,2024-03-01,RECHARGE,5000.0,,,WEB,,False
0082-LDZUE,2024-03-03,RECHARGE,5000.0,,,APP,,False
0082-LDZUE,2024-03-07,CALL,,,9.9,USSD,,False
0082-LDZUE,2024-03-09,SMS,,,,USSD,,False
0082-LDZUE,2024-03-10,SMS,,,,USSD,,False
0082-LDZUE,2024-03-11,CALL,,,13.4,USSD,,False
0082-LDZUE,2024-03-12,DATA_SESSION,,168.69,,USSD,,False
0082-LDZUE,2024-03-13,CALL,,,3.0,USSD,,False
0082-LDZUE,2024-03-18,CALL,,,8.2,USSD,,False
0082-LDZUE,2024-03-22,SMS,,,,APP,,False
0082-LDZUE,2024-03-24,DATA_SESSION,,354.91,,USSD,,False
0082-LDZUE,2024-03-25,DATA_SESSION,,386.12,,WEB,,False
0082-LDZUE,2024-03-29,RECHARGE,5000.0,,,WEB,,False
0082-OQIQY,2024-01-01,DATA_SESSION,,622.83,,APP,,False
0082-OQIQY,2024-01-06,DATA_SESSION,,211.26,,APP,,False
0082-OQIQY,2024-01-07,CALL,,,22.5,APP,,False
0082-OQIQY,2024-01-12,DATA_SESSION,,660.57,,AGENT,,False
0082-OQIQY,2024-01-15,RECHARGE,100.0,,,USSD,DATA_BUNDLE_5GB,False
0082-OQIQY,2024-01-19,CALL,,,3.6,AGENT,,False
0082-OQIQY,2024-01-24,CALL,,,2.2,AGENT,,False
0082-OQIQY,2024-01-26,CALL,,,9.9,APP,,False
0082-OQIQY,2024-01-31,CALL,,,6.5,USSD,,False
0082-OQIQY,2024-02-03,DATA_SESSION,,630.15,,APP,,False
0082-OQIQY,2024-02-05,RECHARGE,100.0,,,AGENT,,False
0082-OQIQY,2024-02-07,CALL,,,0.5,APP,,False
0082-OQIQY,2024-02-11,DATA_SESSION,,549.56,,APP,,False
0082-OQIQY,2024-02-16,SMS,,,,APP,,False
0082-OQIQY,2024-02-19,DATA_SESSION,,612.98,,APP,,False
0082-OQIQY,2024-02-25,DATA_SESSION,,802.12,,USSD,,False
0082-OQIQY,2024-02-28,RECHARGE,100.0,,,USSD,,False
0082-OQIQY,2024-03-04,CALL,,,0.5,APP,,False
0082-OQIQY,2024-03-06,DATA_SESSION,,644.29,,WEB,,False
0082-OQIQY,2024-03-07,CALL,,,19.7,USSD,,False
0082-OQIQY,2024-03-08,RECHARGE,100.0,,,USSD,,False
0082-OQIQY,2024-03-13,DATA_SESSION,,396.77,,APP,,False
0082-OQIQY,2024-03-22,CALL,,,30.1,WEB,,False
0082-OQIQY,2024-03-23,RECHARGE,100.0,,,USSD,,False
0082-OQIQY,2024-03-31,CALL,,,0.9,USSD,,False
0083-PIVIK,2024-01-01,DATA_SESSION,,370.98,,USSD,,False
0083-PIVIK,2024-01-05,SMS,,,,USSD,,False
0083-PIVIK,2024-01-09,CALL,,,8.0,USSD,,False
0083-PIVIK,2024-01-19,CALL,,,11.4,USSD,,False
0083-PIVIK,2024-01-22,DATA_SESSION,,315.57,,APP,,False
0083-PIVIK,2024-01-24,RECHARGE,1000.0,,,APP,,False
0083-PIVIK,2024-02-01,CALL,,,25.9,APP,,False
0083-PIVIK,2024-02-05,DATA_SESSION,,364.47,,USSD,,False
0083-PIVIK,2024-02-06,SMS,,,,AGENT,,False
0083-PIVIK,2024-02-17,CALL,,,11.2,APP,,False
0083-PIVIK,2024-02-19,SMS,,,,USSD,,False
0083-PIVIK,2024-02-21,CALL,,,8.5,USSD,,False
0083-PIVIK,2024-02-23,RECHARGE,1000.0,,,AGENT,LOYALTY_BONUS,True
0083-PIVIK,2024-02-27,DATA_SESSION,,344.76,,APP,,False
0083-PIVIK,2024-03-04,RECHARGE,500.0,,,AGENT,,False
0083-PIVIK,2024-03-09,DATA_SESSION,,281.72,,USSD,,False
0083-PIVIK,2024-03-13,SMS,,,,USSD,,False
0083-PIVIK,2024-03-17,SMS,,,,AGENT,,False
0083-PIVIK,2024-03-22,CALL,,,16.1,AGENT,,False
0083-PIVIK,2024-03-28,RECHARGE,500.0,,,AGENT,,False
0089-IIQKO,2024-01-03,DATA_SESSION,,547.87,,USSD,,False
0089-IIQKO,2024-01-05,RECHARGE,500.0,,,USSD,,False
0089-IIQKO,2024-01-14,CALL,,,11.8,APP,,False
0089-IIQKO,2024-01-29,DATA_SESSION,,612.8,,AGENT,,False
0089-IIQKO,2024-03-03,DATA_SESSION,,753.17,,APP,,False
0089-IIQKO,2024-03-07,DATA_SESSION,,801.45,,APP,,False
0089-IIQKO,2024-03-24,DATA_SESSION,,831.58,,WEB,,False
0089-IIQKO,2024-03-29,DATA_SESSION,,766.07,,USSD,,False
0093-EXYQL,2024-01-08,SMS,,,,USSD,,False
0093-EXYQL,2024-01-10,CALL,,,13.1,AGENT,,False
0093-EXYQL,2024-01-18,CALL,,,7.9,USSD,,False
0093-EXYQL,2024-01-19,RECHARGE,500.0,,,USSD,,False
0093-EXYQL,2024-01-30,CALL,,,1.6,APP,,False
0093-EXYQL,2024-02-01,DATA_SESSION,,58.4,,USSD,,False
0093-EXYQL,2024-02-10,CALL,,,3.2,AGENT,,False
0093-EXYQL,2024-02-11,CALL,,,15.4,APP,,False
0093-EXYQL,2024-02-16,SMS,,,,APP,,False
0093-EXYQL,2024-02-27,CALL,,,4.0,APP,,False
0093-EXYQL,2024-02-28,CALL,,,4.5,USSD,,False
0093-EXYQL,2024-03-04,DATA_SESSION,,69.63,,WEB,,False
0093-EXYQL,2024-03-16,RECHARGE,100.0,,,USSD,,False
0093-EXYQL,2024-03-20,DATA_SESSION,,61.87,,AGENT,,False
0093-XWZFY,2024-01-02,DATA_SESSION,,112.41,,APP,,False
0093-XWZFY,2024-01-08,SMS,,,,USSD,,False
0093-XWZFY,2024-01-11,RECHARGE,1000.0,,,USSD,,False
0093-XWZFY,2024-01-23,DATA_SESSION,,90.2,,USSD,,False
0093-XWZFY,2024-02-01,CALL,,,2.2,APP,,False
0093-XWZFY,2024-02-06,SMS,,,,USSD,,False
0093-XWZFY,2024-02-26,DATA_SESSION,,53.29,,USSD,,False
0093-XWZFY,2024-03-14,DATA_SESSION,,68.42,,AGENT,,False
0094-OIFMO,2024-01-17,CALL,,,10.8,APP,,False
0094-OIFMO,2024-01-22,CALL,,,10.9,USSD,,False
0094-OIFMO,2024-02-01,SMS,,,,USSD,,False
0094-OIFMO,2024-02-13,DATA_SESSION,,616.2,,USSD,,False
0094-OIFMO,2024-02-26,DATA_SESSION,,941.21,,AGENT,,False
0096-BXERS,2024-02-01,RECHARGE,500.0,,,USSD,,False
0096-BXERS,2024-02-10,SMS,,,,APP,,False
0096-BXERS,2024-02-19,SMS,,,,APP,,False
0096-BXERS,2024-02-20,CALL,,,13.7,USSD,,False
0096-BXERS,2024-02-26,CALL,,,3.2,USSD,,False
0096-BXERS,2024-03-16,DATA_SESSION,,294.3,,AGENT,,False
0096-BXERS,2024-03-21,SMS,,,,USSD,,False
0096-FCPUF,2024-01-12,RECHARGE,500.0,,,APP,DATA_BUNDLE_5GB,False
0096-FCPUF,2024-02-05,SMS,,,,APP,,False
0096-FCPUF,2024-02-15,CALL,,,1.8,USSD,,False
0096-FCPUF,2024-02-19,DATA_SESSION,,217.25,,WEB,,False
0096-FCPUF,2024-03-12,DATA_SESSION,,343.6,,APP,,False
0096-FCPUF,2024-03-19,DATA_SESSION,,256.45,,AGENT,,False
0098-BOWSO,2024-01-02,RECHARGE,100.0,,,APP,,False
0098-BOWSO,2024-01-08,DATA_SESSION,,3283.8,,APP,,False
0098-BOWSO,2024-01-13,DATA_SESSION,,831.2,,APP,,False
0098-BOWSO,2024-01-16,CALL,,,8.2,USSD,,False
0098-BOWSO,2024-01-19,CALL,,,4.6,USSD,,False
0098-BOWSO,2024-01-22,DATA_SESSION,,2941.47,,USSD,,False
0098-BOWSO,2024-01-24,DATA_SESSION,,602.68,,USSD,,False
0098-BOWSO,2024-01-27,SMS,,,,APP,,False
0098-BOWSO,2024-02-01,RECHARGE,1000.0,,,USSD,,False
0098-BOWSO,2024-02-03,DATA_SESSION,,1102.31,,AGENT,,False
0098-BOWSO,2024-02-04,RECHARGE,100.0,,,USSD,WEEKEND_DATA,False
0098-BOWSO,2024-02-05,DATA_SESSION,,864.38,,AGENT,,False
0098-BOWSO,2024-02-07,DATA_SESSION,,689.88,,APP,,False
0098-BOWSO,2024-02-12,DATA_SESSION,,899.59,,USSD,,False
0098-BOWSO,2024-02-26,DATA_SESSION,,486.62,,APP,,False
0098-BOWSO,2024-03-01,CALL,,,0.5,USSD,,False
0098-BOWSO,2024-03-17,CALL,,,5.4,WEB,,False
0098-BOWSO,2024-03-20,CALL,,,0.5,APP,,False
0098-BOWSO,2024-03-21,CALL,,,18.5,USSD,,False
0098-BOWSO,2024-03-29,CALL,,,6.4,USSD,,False
0100-DUVFC,2024-01-19,SMS,,,,USSD,,False
0100-DUVFC,2024-01-24,RECHARGE,2000.0,,,APP,,False
0100-DUVFC,2024-02-09,RECHARGE,1000.0,,,USSD,,False
0100-DUVFC,2024-02-12,DATA_SESSION,,906.56,,WEB,,False
0100-DUVFC,2024-02-16,CALL,,,1.5,USSD,,False
0100-DUVFC,2024-02-17,RECHARGE,1000.0,,,APP,WEEKEND_DATA,False
0100-DUVFC,2024-02-18,DATA_SESSION,,785.78,,USSD,,False
0100-DUVFC,2024-03-10,DATA_SESSION,,993.01,,USSD,,False
0100-DUVFC,2024-03-21,DATA_SESSION,,922.37,,USSD,,False
0100-DUVFC,2024-03-24,RECHARGE,1000.0,,,APP,,False
0103-CSITQ,2024-01-18,DATA_SESSION,,334.67,,USSD,,False
0103-CSITQ,2024-01-19,CALL,,,17.7,APP,,False
0103-CSITQ,2024-01-21,RECHARGE,200.0,,,WEB,,False
0103-CSITQ,2024-01-23,CALL,,,1.3,AGENT,,False
0103-CSITQ,2024-01-30,DATA_SESSION,,233.15,,USSD,,False
0103-CSITQ,2024-02-03,CALL,,,1.7,USSD,,False
0103-CSITQ,2024-02-13,CALL,,,10.7,APP,,False
0103-CSITQ,2024-02-15,DATA_SESSION,,419.25,,USSD,,False
0103-CSITQ,2024-02-18,RECHARGE,200.0,,,USSD,,False
0103-CSITQ,2024-02-22,RECHARGE,200.0,,,WEB,,False
0103-CSITQ,2024-02-27,CALL,,,5.1,APP,,False
0103-CSITQ,2024-03-07,RECHARGE,5000.0,,,USSD,,False
0103-CSITQ,2024-03-11,DATA_SESSION,,384.17,,APP,,False
0103-CSITQ,2024-03-12,CALL,,,1.7,USSD,,False
0103-CSITQ,2024-03-21,RECHARGE,200.0,,,AGENT,,False
0104-PPXDV,2024-01-03,DATA_SESSION,,1013.98,,APP,,False
0104-PPXDV,2024-01-27,SMS,,,,USSD,,False
0104-PPXDV,2024-02-05,CALL,,,12.1,APP,,False
0104-PPXDV,2024-02-18,DATA_SESSION,,1285.54,,APP,,False
0104-PPXDV,2024-02-19,DATA_SESSION,,671.05,,USSD,,False
0104-PPXDV,2024-02-28,DATA_SESSION,,652.74,,USSD,,False
0104-PPXDV,2024-03-16,RECHARGE,100.0,,,USSD,,False
0106-GHRQR,2024-01-02,DATA_SESSION,,886.1,,APP,,False
0106-GHRQR,2024-01-03,CALL,,,1.4,AGENT,,False
0106-GHRQR,2024-01-07,CALL,,,2.6,USSD,,False
0106-GHRQR,2024-01-16,CALL,,,8.4,USSD,,False
0106-GHRQR,2024-02-07,DATA_SESSION,,2813.31,,USSD,,False
0106-GHRQR,2024-02-10,CALL,,,11.8,APP,,False
0106-GHRQR,2024-02-11,DATA_SESSION,,443.16,,USSD,,False
0106-GHRQR,2024-02-13,DATA_SESSION,,209.53,,USSD,,False
0106-GHRQR,2024-02-15,DATA_SESSION,,2732.56,,USSD,,False
0106-GHRQR,2024-02-28,CALL,,,2.1,APP,,False
0106-GHRQR,2024-03-02,RECHARGE,1000.0,,,USSD,,False
0106-GHRQR,2024-03-06,DATA_SESSION,,1511.47,,USSD,,False
0106-GHRQR,2024-03-08,RECHARGE,500.0,,,USSD,,False
0106-GHRQR,2024-03-10,CALL,,,10.1,APP,,False
0106-GHRQR,2024-03-16,RECHARGE,1000.0,,,APP,,False
0106-GHRQR,2024-03-18,DATA_SESSION,,952.1,,APP,,False
0106-GHRQR,2024-03-22,CALL,,,11.0,USSD,,False
0106-UGRDO,2024-01-11,SMS,,,,USSD,,False
0106-UGRDO,2024-01-14,CALL,,,2.8,USSD,,False
0106-UGRDO,2024-01-19,DATA_SESSION,,305.33,,USSD,,False
0106-UGRDO,2024-01-20,RECHARGE,100.0,,,APP,,False
0106-UGRDO,2024-01-21,DATA_SESSION,,163.03,,USSD,,False
0106-UGRDO,2024-01-22,CALL,,,0.5,USSD,,False
0106-UGRDO,2024-01-28,RECHARGE,100.0,,,AGENT,,False
0106-UGRDO,2024-01-29,RECHARGE,100.0,,,APP,,False
0106-UGRDO,2024-01-31,RECHARGE,100.0,,,USSD,,False
0106-UGRDO,2024-02-01,RECHARGE,100.0,,,AGENT,,False
0106-UGRDO,2024-02-02,DATA_SESSION,,258.77,,WEB,,False
0106-UGRDO,2024-02-04,RECHARGE,100.0,,,USSD,DATA_BUNDLE_1GB,False
0106-UGRDO,2024-02-05,DATA_SESSION,,154.95,,USSD,,False
0106-UGRDO,2024-02-08,DATA_SESSION,,339.45,,USSD,,False
0106-UGRDO,2024-02-10,CALL,,,7.1,USSD,,False
0106-UGRDO,2024-02-11,SMS,,,,USSD,,False
0106-UGRDO,2024-02-12,RECHARGE,100.0,,,USSD,,False
0106-UGRDO,2024-02-19,DATA_SESSION,,326.53,,USSD,,False
0106-UGRDO,2024-02-21,RECHARGE,200.0,,,APP,,False
0106-UGRDO,2024-02-26,CALL,,,27.2,USSD,,False
0106-UGRDO,2024-03-02,CALL,,,2.4,USSD,,False
0106-UGRDO,2024-03-03,DATA_SESSION,,288.83,,WEB,,False
0106-UGRDO,2024-03-06,CALL,,,3.3,APP,,False
0106-UGRDO,2024-03-11,SMS,,,,APP,,False
0106-UGRDO,2024-03-19,CALL,,,17.2,USSD,,False
0106-UGRDO,2024-03-20,DATA_SESSION,,208.62,,USSD,,False
0106-UGRDO,2024-03-23,DATA_SESSION,,238.43,,USSD,,False
0106-UGRDO,2024-03-26,SMS,,,,AGENT,,False
0106-UGRDO,2024-03-31,SMS,,,,USSD,,False
0107-WESLM,2024-01-21,RECHARGE,1000.0,,,APP,DATA_BUNDLE_1GB,False
0107-WESLM,2024-01-30,RECHARGE,1000.0,,,APP,,False
0107-WESLM,2024-02-01,SMS,,,,USSD,,False
0107-WESLM,2024-02-03,DATA_SESSION,,938.47,,APP,,False
0107-WESLM,2024-02-06,DATA_SESSION,,653.02,,USSD,,False
0107-WESLM,2024-03-02,SMS,,,,USSD,,False
0107-WESLM,2024-03-07,DATA_SESSION,,893.68,,USSD,,False
0107-YHINA,2024-01-06,CALL,,,1.9,APP,,False
0107-YHINA,2024-01-16,RECHARGE,200.0,,,AGENT,,False
0107-YHINA,2024-02-02,RECHARGE,200.0,,,USSD,,False
0107-YHINA,2024-02-05,DATA_SESSION,,329.82,,AGENT,,False
0107-YHINA,2024-02-17,RECHARGE,200.0,,,AGENT,,False
0107-YHINA,2024-02-26,RECHARGE,200.0,,,USSD,,False
0107-YHINA,2024-02-27,RECHARGE,200.0,,,APP,,False
0111-KLBQG,2024-01-02,CALL,,,9.1,USSD,,False
0111-KLBQG,2024-01-04,DATA_SESSION,,155.07,,APP,,False
0111-KLBQG,2024-01-06,RECHARGE,500.0,,,USSD,,False
0111-KLBQG,2024-01-17,RECHARGE,500.0,,,USSD,,False
0111-KLBQG,2024-01-22,SMS,,,,USSD,,False
0111-KLBQG,2024-02-13,CALL,,,7.1,AGENT,,False
0111-KLBQG,2024-02-18,DATA_SESSION,,186.63,,APP,,False
0111-KLBQG,2024-02-24,DATA_SESSION,,105.79,,USSD,,False
0111-KLBQG,2024-02-26,RECHARGE,1000.0,,,APP,WEEKEND_DATA,False
0111-KLBQG,2024-02-27,DATA_SESSION,,122.61,,AGENT,,False
0111-KLBQG,2024-02-28,CALL,,,0.5,USSD,,False
0111-KLBQG,2024-03-01,RECHARGE,500.0,,,USSD,DATA_BUNDLE_1GB,True
0111-KLBQG,2024-03-08,RECHARGE,500.0,,,APP,WEEKEND_DATA,False
0111-KLBQG,2024-03-12,DATA_SESSION,,99.65,,APP,,False
0111-KLBQG,2024-03-16,DATA_SESSION,,170.28,,APP,,False
0111-KLBQG,2024-03-22,DATA_SESSION,,113.75,,WEB,,False
0111-KLBQG,2024-03-25,DATA_SESSION,,193.7,,APP,,False
0112-QAWRZ,2024-01-05,DATA_SESSION,,110.06,,APP,,False
0112-QAWRZ,2024-01-07,DATA_SESSION,,357.64,,USSD,,False
0112-QAWRZ,2024-01-10,DATA_SESSION,,222.9,,USSD,,False
0112-QAWRZ,2024-01-21,CALL,,,1.0,APP,,False
0112-QAWRZ,2024-01-23,RECHARGE,5000.0,,,USSD,,False
0112-QAWRZ,2024-01-29,RECHARGE,200.0,,,USSD,,False
0112-QAWRZ,2024-01-30,CALL,,,9.4,USSD,,False
0112-QAWRZ,2024-02-04,DATA_SESSION,,269.94,,APP,,False
0112-QAWRZ,2024-02-11,RECHARGE,5000.0,,,AGENT,,False
0112-QAWRZ,2024-02-24,RECHARGE,5000.0,,,WEB,,False
0112-QAWRZ,2024-02-26,CALL,,,8.2,APP,,False
0112-QAWRZ,2024-03-01,RECHARGE,5000.0,,,USSD,LOYALTY_BONUS,True
0112-QAWRZ,2024-03-05,SMS,,,,AGENT,,False
0112-QAWRZ,2024-03-06,DATA_SESSION,,363.03,,APP,,False
